ID,class_ID,class_name,season_IMG,season_big_IMG,card_IMG
242,20UCL,20 UEFA Champions League,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20ucl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20ucl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/20ucl.png
221,19UCL,19 UEFA Champions League,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/19ucl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/19ucl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/19ucl.png
234,LH,Loyal Heroes,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/lh.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/lh_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/lh.png
225,TKL,TEAM K LEAGUE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/tkl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/tkl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/tkl.png
806,23KFA,23 KFA,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23kfa.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23kfa_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/23kfa.png
293,22KFA,22 KFA,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22kfa.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22kfa_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/22kfa.png
294,21KFA,21 KFA,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21kfa.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21kfa_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/21kfa.png
295,2019KFA,19 KFA,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/2019kfa.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/2019kfa_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/2019kfa.png
298,KFA,18 KFA,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/kfa.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/kfa_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/kfa.png
297,MCFC,17-18 Man City Champions,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/mcfc.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/mcfc_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/mcfc.png
247,2012KH,2012 KH,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/2012kh.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/2012kh_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/2012kh.png
516,25KL,25KLeague,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/25kl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/25kl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/25kl.png
514,24KL,24KLeague,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/24kl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/24kl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/24kl.png
512,23KL,23KLeague,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23kl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23kl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/23kl.png
510,22KL,22KLeague,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22kl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22kl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/22kl.png
507,21KL,21KLeague,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21kl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21kl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/21kl.png
504,20KL,20KLeague,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20kl.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20kl_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/20kl.png
853,25KB,25 K-League Best,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/25kb.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/25kb_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/25kb.png
830,24KLB,24 K-League Best,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/24klb.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/24klb_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/24klb.png
805,23KLB,23 K-League Best,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23klb.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23klb_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/23klb.png
277,22KLB,22 K-League Best,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22klb.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22klb_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/22klb.png
257,21KLB,21 K-League Best,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21klb.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21klb_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/21klb.png
239,20KLB,20 K-League Best,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20klb.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20klb_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/20klb.png
517,25PLA,25 Premium Live,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/25pla.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/25pla_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/25pla.png
515,24PLA,24 Premium Live,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/24pla.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/24pla_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/24pla.png
513,23PLA,23 Premium Live,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23pla.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23pla_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/23pla.png
511,22PLA,22 Premium Live,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22pla.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22pla_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/22pla.png
508,21PLA,21 Premium Live,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21pla.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21pla_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/21pla.png
506,20PLA,20 Premium Live,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20pla.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20pla_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/20pla.png
503,19PLS,19 Premium Live Spring,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/19pls.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/19pls_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/19pls.png
502,19PLA,19 Premium Live Autumn,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/19pla.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/19pla_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/19pla.png
501,18PLS,18 Premium Live Spring,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/18pls.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/18pls_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/18pls.png
500,PLC,18 Premium Live Autumn,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/plc.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/plc_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/plc.png
300,LIVE,25 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/live.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/live_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/live.png
324,24,24 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/24.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/24_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/24.png
323,23,23 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/23_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/23.png
322,22,22 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/22_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/22.png
321,21,21 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/21_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/21.png
320,20,20 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/20_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/20.png
319,19,19 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/19.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/19_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/19.png
318,18,18 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/18.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/18_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/18.png
317,17,17 LIVE,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/17.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/17_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/17.png
812,LKI,LKI,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/lki.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/season/lki_big.png,https://ssl.nexon.com/s2/game/fc/online/obt/externalAssets/new/card/lki.png
